Generating graph...
Graph Stats:
Number of nodes: 3270
Number of sources: 1
Number of sinks: 174
Number of edges: 9894
Computing BFS...
Done.
Found back edge 1-5588 -> 0-5589, id: 2813 -> 2542, dist: 17 -> 16  
Found back edge 1-5588 -> 0-5589, id: 2813 -> 2542, dist: 17 -> 16  
Found back edge 1-5588 -> 0-5589, id: 2813 -> 2542, dist: 17 -> 16  
Found back edge 1-5688 -> 0-5689, id: 2814 -> 2524, dist: 17 -> 16  
Found back edge 1-5688 -> 0-5689, id: 2814 -> 2524, dist: 17 -> 16  
Found back edge 1-5688 -> 0-5689, id: 2814 -> 2524, dist: 17 -> 16  
Found back edge 1-5688 -> 0-5689, id: 2814 -> 2524, dist: 17 -> 16  
Found back edge 1-4788 -> 0-4789, id: 2815 -> 2530, dist: 17 -> 16  
Found back edge 1-4788 -> 0-4789, id: 2815 -> 2530, dist: 17 -> 16  
Found back edge 1-4788 -> 0-4789, id: 2815 -> 2530, dist: 17 -> 16  
Found back edge 1-4788 -> 0-4789, id: 2815 -> 2530, dist: 17 -> 16  
Found back edge 1-3788 -> 0-3789, id: 2816 -> 2523, dist: 17 -> 16  
Found back edge 1-3788 -> 0-3789, id: 2816 -> 2523, dist: 17 -> 16  
Found back edge 1-3788 -> 0-3789, id: 2816 -> 2523, dist: 17 -> 16  
Found back edge 1-3788 -> 0-3789, id: 2816 -> 2523, dist: 17 -> 16  
Found back edge 1-6688 -> 0-6689, id: 2817 -> 2543, dist: 17 -> 16  
Found back edge 1-6688 -> 0-6689, id: 2817 -> 2543, dist: 17 -> 16  
Found back edge 1-6688 -> 0-6689, id: 2817 -> 2543, dist: 17 -> 16  
Found back edge 1-6688 -> 0-6689, id: 2817 -> 2543, dist: 17 -> 16  
Found back edge 1-4888 -> 0-4889, id: 2818 -> 2544, dist: 17 -> 16  
Found back edge 1-4888 -> 0-4889, id: 2818 -> 2544, dist: 17 -> 16  
Found back edge 1-4888 -> 0-4889, id: 2818 -> 2544, dist: 17 -> 16  
Found back edge 1-4888 -> 0-4889, id: 2818 -> 2544, dist: 17 -> 16  
Found back edge 1-3888 -> 0-3889, id: 2819 -> 2526, dist: 17 -> 16  
Found back edge 1-3888 -> 0-3889, id: 2819 -> 2526, dist: 17 -> 16  
Found back edge 1-3888 -> 0-3889, id: 2819 -> 2526, dist: 17 -> 16  
Found back edge 1-3888 -> 0-3889, id: 2819 -> 2526, dist: 17 -> 16  
Found back edge 1-4469 -> 0-4479, id: 2820 -> 2661, dist: 17 -> 16  
Found back edge 1-4469 -> 0-4489, id: 2820 -> 2662, dist: 17 -> 16  
Found back edge 1-3488 -> 0-3489, id: 2821 -> 2550, dist: 17 -> 16  
Found back edge 1-3488 -> 0-3489, id: 2821 -> 2550, dist: 17 -> 16  
Found back edge 1-3488 -> 0-3489, id: 2821 -> 2550, dist: 17 -> 16  
Found back edge 1-3488 -> 0-3489, id: 2821 -> 2550, dist: 17 -> 16  
Found back edge 1-2588 -> 0-2589, id: 2822 -> 2535, dist: 17 -> 16  
Found back edge 1-2588 -> 0-2589, id: 2822 -> 2535, dist: 17 -> 16  
Found back edge 1-2588 -> 0-2589, id: 2822 -> 2535, dist: 17 -> 16  
Found back edge 1-2588 -> 0-2589, id: 2822 -> 2535, dist: 17 -> 16  
Found back edge 1-4488 -> 0-4489, id: 2823 -> 2662, dist: 17 -> 16  
Found back edge 1-4488 -> 0-4489, id: 2823 -> 2662, dist: 17 -> 16  
Found back edge 1-4488 -> 0-4489, id: 2823 -> 2662, dist: 17 -> 16  
Found back edge 1-4488 -> 0-4489, id: 2823 -> 2662, dist: 17 -> 16  
Found back edge 1-6788 -> 0-6789, id: 2824 -> 2545, dist: 17 -> 16  
Found back edge 1-6788 -> 0-6789, id: 2824 -> 2545, dist: 17 -> 16  
Found back edge 1-6788 -> 0-6789, id: 2824 -> 2545, dist: 17 -> 16  
Found back edge 1-6788 -> 0-6789, id: 2824 -> 2545, dist: 17 -> 16  
Found back edge 1-6888 -> 0-6889, id: 2825 -> 2556, dist: 17 -> 16  
Found back edge 1-6888 -> 0-6889, id: 2825 -> 2556, dist: 17 -> 16  
Found back edge 1-6888 -> 0-6889, id: 2825 -> 2556, dist: 17 -> 16  
Found back edge 1-6888 -> 0-6889, id: 2825 -> 2556, dist: 17 -> 16  
Found back edge 1-5888 -> 0-5889, id: 2826 -> 2546, dist: 17 -> 16  
Found back edge 1-5888 -> 0-5889, id: 2826 -> 2546, dist: 17 -> 16  
Found back edge 1-5888 -> 0-5889, id: 2826 -> 2546, dist: 17 -> 16  
Found back edge 1-5888 -> 0-5889, id: 2826 -> 2546, dist: 17 -> 16  
Found back edge 1-7788 -> 0-7789, id: 2827 -> 2547, dist: 17 -> 16  
Found back edge 1-7788 -> 0-7789, id: 2827 -> 2547, dist: 17 -> 16  
Found back edge 1-7788 -> 0-7789, id: 2827 -> 2547, dist: 17 -> 16  
Found back edge 1-7788 -> 0-7789, id: 2827 -> 2547, dist: 17 -> 16  
Found back edge 1-5988 -> 0-5989, id: 2828 -> 2548, dist: 17 -> 16  
Found back edge 1-5988 -> 0-5989, id: 2828 -> 2548, dist: 17 -> 16  
Found back edge 1-5988 -> 0-5989, id: 2828 -> 2548, dist: 17 -> 16  
Found back edge 1-5988 -> 0-5989, id: 2828 -> 2548, dist: 17 -> 16  
Found back edge 1-7888 -> 0-7889, id: 2829 -> 2682, dist: 17 -> 16  
Found back edge 1-7888 -> 0-7889, id: 2829 -> 2682, dist: 17 -> 16  
Found back edge 1-7888 -> 0-7889, id: 2829 -> 2682, dist: 17 -> 16  
Found back edge 1-7888 -> 0-7889, id: 2829 -> 2682, dist: 17 -> 16  
Found back edge 1-6988 -> 0-6989, id: 2830 -> 2683, dist: 17 -> 16  
Found back edge 1-6988 -> 0-6989, id: 2830 -> 2683, dist: 17 -> 16  
Found back edge 1-6988 -> 0-6989, id: 2830 -> 2683, dist: 17 -> 16  
Found back edge 1-6988 -> 0-6989, id: 2830 -> 2683, dist: 17 -> 16  
Found back edge 1-8888 -> 0-8889, id: 2831 -> 2788, dist: 17 -> 16  
Found back edge 1-8888 -> 0-8889, id: 2831 -> 2788, dist: 17 -> 16  
Found back edge 1-8888 -> 0-8889, id: 2831 -> 2788, dist: 17 -> 16  
Found back edge 1-8888 -> 0-8889, id: 2831 -> 2788, dist: 17 -> 16  
Found back edge 1-3318 -> 0-3328, id: 2832 -> 1038, dist: 17 -> 10  
Found back edge 1-3318 -> 0-3338, id: 2832 -> 1059, dist: 17 -> 10  
Found back edge 1-2488 -> 0-2489, id: 2834 -> 2598, dist: 17 -> 16  
Found back edge 1-2488 -> 0-2489, id: 2834 -> 2598, dist: 17 -> 16  
Found back edge 1-2488 -> 0-2489, id: 2834 -> 2598, dist: 17 -> 16  
Found back edge 1-2488 -> 0-2489, id: 2834 -> 2598, dist: 17 -> 16  
Found back edge 1-5788 -> 0-5789, id: 2835 -> 2531, dist: 17 -> 16  
Found back edge 1-5788 -> 0-5789, id: 2835 -> 2531, dist: 17 -> 16  
Found back edge 1-5788 -> 0-5789, id: 2835 -> 2531, dist: 17 -> 16  
Found back edge 1-5788 -> 0-5789, id: 2835 -> 2531, dist: 17 -> 16  
Found back edge 1-8923 -> 0-8924, id: 2836 -> 2772, dist: 17 -> 16  
Found back edge 1-8923 -> 0-8934, id: 2836 -> 2557, dist: 17 -> 16  
Found back edge 1-8923 -> 0-8925, id: 2836 -> 2558, dist: 17 -> 16  
Found back edge 1-7988 -> 0-7989, id: 2837 -> 2692, dist: 17 -> 16  
Found back edge 1-7988 -> 0-7989, id: 2837 -> 2692, dist: 17 -> 16  
Found back edge 1-7988 -> 0-7989, id: 2837 -> 2692, dist: 17 -> 16  
Found back edge 1-7988 -> 0-7989, id: 2837 -> 2692, dist: 17 -> 16  
Found back edge 1-8988 -> 0-8989, id: 2838 -> 2793, dist: 17 -> 16  
Found back edge 1-8988 -> 0-8989, id: 2838 -> 2793, dist: 17 -> 16  
Found back edge 1-8988 -> 0-8989, id: 2838 -> 2793, dist: 17 -> 16  
Found back edge 1-8988 -> 0-8989, id: 2838 -> 2793, dist: 17 -> 16  
Found back edge 1-2519 -> 0-2529, id: 2839 -> 2639, dist: 17 -> 16  
Found back edge 1-2619 -> 0-2629, id: 2840 -> 2660, dist: 17 -> 16  
Found back edge 1-3689 -> 0-3699, id: 2843 -> 2665, dist: 17 -> 16  
Found back edge 1-3689 -> 0-3699, id: 2843 -> 2665, dist: 17 -> 16  
Found back edge 1-4689 -> 0-4699, id: 2845 -> 2601, dist: 17 -> 16  
Found back edge 1-4689 -> 0-4699, id: 2845 -> 2601, dist: 17 -> 16  
Found back edge 1-3719 -> 0-0329, id: 2848 -> 2529, dist: 17 -> 16 -HIT 
Found back edge 1-5689 -> 0-5699, id: 2851 -> 2602, dist: 17 -> 16  
Found back edge 1-5689 -> 0-5699, id: 2851 -> 2602, dist: 17 -> 16  
Found back edge 1-4789 -> 0-4799, id: 2852 -> 2603, dist: 17 -> 16  
Found back edge 1-4789 -> 0-4799, id: 2852 -> 2603, dist: 17 -> 16  
Found back edge 1-6689 -> 0-6699, id: 2853 -> 2615, dist: 17 -> 16  
Found back edge 1-6689 -> 0-6699, id: 2853 -> 2615, dist: 17 -> 16  
Found back edge 1-4889 -> 0-4899, id: 2854 -> 2616, dist: 17 -> 16  
Found back edge 1-4889 -> 0-4899, id: 2854 -> 2616, dist: 17 -> 16  
Found back edge 1-3889 -> 0-3899, id: 2855 -> 2605, dist: 17 -> 16  
Found back edge 1-3889 -> 0-3899, id: 2855 -> 2605, dist: 17 -> 16  
Found back edge 1-5789 -> 0-5799, id: 2856 -> 2606, dist: 17 -> 16  
Found back edge 1-5789 -> 0-5799, id: 2856 -> 2606, dist: 17 -> 16  
Found back edge 1-6789 -> 0-6799, id: 2857 -> 2617, dist: 17 -> 16  
Found back edge 1-6789 -> 0-6799, id: 2857 -> 2617, dist: 17 -> 16  
Found back edge 1-5889 -> 0-5899, id: 2858 -> 2618, dist: 17 -> 16  
Found back edge 1-5889 -> 0-5899, id: 2858 -> 2618, dist: 17 -> 16  
Found back edge 1-3789 -> 0-3799, id: 2859 -> 2604, dist: 17 -> 16  
Found back edge 1-3789 -> 0-3799, id: 2859 -> 2604, dist: 17 -> 16  
Found back edge 1-7789 -> 0-7799, id: 2862 -> 2624, dist: 17 -> 16  
Found back edge 1-7789 -> 0-7799, id: 2862 -> 2624, dist: 17 -> 16  
Found back edge 1-5989 -> 0-5999, id: 2863 -> 2625, dist: 17 -> 16  
Found back edge 1-5989 -> 0-5999, id: 2863 -> 2625, dist: 17 -> 16  
Found back edge 1-2319 -> 0-2329, id: 2865 -> 2645, dist: 17 -> 16  
Found back edge 1-3589 -> 0-3599, id: 2868 -> 2637, dist: 17 -> 16  
Found back edge 1-3589 -> 0-3599, id: 2868 -> 2637, dist: 17 -> 16  
Found back edge 1-4589 -> 0-4599, id: 2870 -> 2664, dist: 17 -> 16  
Found back edge 1-4589 -> 0-4599, id: 2870 -> 2664, dist: 17 -> 16  
Found back edge 1-1609 -> 0-1629, id: 2871 -> 2649, dist: 17 -> 16  
Found back edge 1-5589 -> 0-5599, id: 2872 -> 2600, dist: 17 -> 16  
Found back edge 1-5589 -> 0-5599, id: 2872 -> 2600, dist: 17 -> 16  
Found back edge 1-6889 -> 0-6899, id: 2873 -> 2684, dist: 17 -> 16  
Found back edge 1-6889 -> 0-6899, id: 2873 -> 2684, dist: 17 -> 16  
Found back edge 1-7889 -> 0-7899, id: 2874 -> 2685, dist: 17 -> 16  
Found back edge 1-7889 -> 0-7899, id: 2874 -> 2685, dist: 17 -> 16  
Found back edge 1-6989 -> 0-6999, id: 2875 -> 2686, dist: 17 -> 16  
Found back edge 1-6989 -> 0-6999, id: 2875 -> 2686, dist: 17 -> 16  
Found back edge 1-7989 -> 0-7999, id: 2876 -> 2693, dist: 17 -> 16  
Found back edge 1-7989 -> 0-7999, id: 2876 -> 2693, dist: 17 -> 16  
Found back edge 1-4489 -> 0-4499, id: 2877 -> 2663, dist: 17 -> 16  
Found back edge 1-4489 -> 0-4499, id: 2877 -> 2663, dist: 17 -> 16  
Found back edge 1-1319 -> 0-1329, id: 2878 -> 2534, dist: 17 -> 16  
Found back edge 1-8889 -> 0-8899, id: 2879 -> 2803, dist: 17 -> 16  
Found back edge 1-8889 -> 0-8899, id: 2879 -> 2803, dist: 17 -> 16  
Found back edge 1-9925 -> 0-9935, id: 2880 -> 2733, dist: 17 -> 16  
Found back edge 1-9925 -> 0-9926, id: 2880 -> 2770, dist: 17 -> 16  
Found back edge 1-9925 -> 0-9945, id: 2880 -> 2735, dist: 17 -> 16  
Found back edge 1-9925 -> 0-9927, id: 2880 -> 2723, dist: 17 -> 16  
Found back edge 1-9926 -> 0-9936, id: 2881 -> 2736, dist: 17 -> 16  
Found back edge 1-9926 -> 0-9927, id: 2881 -> 2723, dist: 17 -> 16  
Found back edge 1-9926 -> 0-9946, id: 2881 -> 2726, dist: 17 -> 16  
Found back edge 1-9926 -> 0-9928, id: 2881 -> 2727, dist: 17 -> 16  
Found back edge 1-1915 -> 0-1925, id: 2882 -> 2563, dist: 17 -> 16  
Found back edge 1-1915 -> 0-1916, id: 2882 -> 2113, dist: 17 -> 14  
Found back edge 1-1915 -> 0-1935, id: 2882 -> 2079, dist: 17 -> 14  
Found back edge 1-1916 -> 0-1926, id: 2883 -> 2564, dist: 17 -> 16  
Found back edge 1-1916 -> 0-1936, id: 2883 -> 2081, dist: 17 -> 14  
Found back edge 1-1916 -> 0-0918, id: 2883 -> 2578, dist: 17 -> 16 -HIT 
Found back edge 1-3925 -> 0-3935, id: 2884 -> 2777, dist: 17 -> 16  
Found back edge 1-3925 -> 0-0926, id: 2884 -> 2066, dist: 17 -> 14 -HIT 
Found back edge 1-3925 -> 0-3945, id: 2884 -> 2737, dist: 17 -> 16  
Found back edge 1-3925 -> 0-3927, id: 2884 -> 2764, dist: 17 -> 16  
Found back edge 1-3902 -> 0-3912, id: 2885 -> 2780, dist: 17 -> 16  
Found back edge 1-4902 -> 0-4912, id: 2886 -> 2782, dist: 17 -> 16  
Found back edge 1-4926 -> 0-4936, id: 2887 -> 2783, dist: 17 -> 16  
Found back edge 1-4926 -> 0-4946, id: 2887 -> 2743, dist: 17 -> 16  
Found back edge 1-4926 -> 0-4928, id: 2887 -> 2797, dist: 17 -> 16  
Found back edge 1-9927 -> 0-9937, id: 2888 -> 2725, dist: 17 -> 16  
Found back edge 1-9927 -> 0-9928, id: 2888 -> 2727, dist: 17 -> 16  
Found back edge 1-9927 -> 0-9947, id: 2888 -> 2699, dist: 17 -> 16  
Found back edge 1-9928 -> 0-9938, id: 2889 -> 2704, dist: 17 -> 16  
Found back edge 1-9928 -> 0-9948, id: 2889 -> 2701, dist: 17 -> 16  
Found back edge 1-1917 -> 0-1927, id: 2890 -> 2721, dist: 17 -> 16  
Found back edge 1-1917 -> 0-0918, id: 2890 -> 2578, dist: 17 -> 16 -HIT 
Found back edge 1-1917 -> 0-1937, id: 2890 -> 2576, dist: 17 -> 16  
Found back edge 1-2901 -> 0-2912, id: 2891 -> 2729, dist: 17 -> 16  
Found back edge 1-3937 -> 0-3947, id: 2892 -> 2740, dist: 17 -> 16  
Found back edge 1-3937 -> 0-3957, id: 2892 -> 2709, dist: 17 -> 16  
Found back edge 1-3938 -> 0-3948, id: 2893 -> 2715, dist: 17 -> 16  
Found back edge 1-3938 -> 0-3958, id: 2893 -> 2756, dist: 17 -> 16  
Found back edge 1-4938 -> 0-4948, id: 2894 -> 2718, dist: 17 -> 16  
Found back edge 1-4938 -> 0-0958, id: 2894 -> 2757, dist: 17 -> 16 -HIT 
Found back edge 1-1901 -> 0-1912, id: 2895 -> 2786, dist: 17 -> 16  
Found back edge 1-2918 -> 0-2928, id: 2896 -> 2722, dist: 17 -> 16  
Found back edge 1-2918 -> 0-2938, id: 2896 -> 2577, dist: 17 -> 16  
Found back edge 1-3913 -> 0-3923, id: 2897 -> 2742, dist: 17 -> 16  
Found back edge 1-3913 -> 0-3914, id: 2897 -> 2710, dist: 17 -> 16  
Found back edge 1-3913 -> 0-3915, id: 2897 -> 2713, dist: 17 -> 16  
Found back edge 1-4913 -> 0-4923, id: 2898 -> 2745, dist: 17 -> 16  
Found back edge 1-4913 -> 0-4914, id: 2898 -> 2746, dist: 17 -> 16  
Found back edge 1-4913 -> 0-0915, id: 2898 -> 2561, dist: 17 -> 16 -HIT 
Found back edge 1-3923 -> 0-3924, id: 2899 -> 2711, dist: 17 -> 16  
Found back edge 1-3923 -> 0-3934, id: 2899 -> 2765, dist: 17 -> 16  
Found back edge 1-3923 -> 0-3925, id: 2899 -> 2714, dist: 17 -> 16  
Found back edge 1-4923 -> 0-4924, id: 2900 -> 2747, dist: 17 -> 16  
Found back edge 1-4923 -> 0-4934, id: 2900 -> 2766, dist: 17 -> 16  
Found back edge 1-4923 -> 0-0925, id: 2900 -> 2074, dist: 17 -> 14 -HIT 
Found back edge 1-9922 -> 0-9923, id: 2901 -> 2773, dist: 17 -> 16  
Found back edge 1-9922 -> 0-9923, id: 2901 -> 2773, dist: 17 -> 16  
Found back edge 1-9922 -> 0-9924, id: 2901 -> 2789, dist: 17 -> 16  
Found back edge 1-9922 -> 0-9924, id: 2901 -> 2789, dist: 17 -> 16  
Found back edge 1-2933 -> 0-2934, id: 2902 -> 2115, dist: 17 -> 14  
Found back edge 1-2933 -> 0-2934, id: 2902 -> 2115, dist: 17 -> 14  
Found back edge 1-2933 -> 0-2935, id: 2902 -> 2083, dist: 17 -> 14  
Found back edge 1-2933 -> 0-2935, id: 2902 -> 2083, dist: 17 -> 14  
Found back edge 1-3933 -> 0-3934, id: 2903 -> 2765, dist: 17 -> 16  
Found back edge 1-3933 -> 0-3934, id: 2903 -> 2765, dist: 17 -> 16  
Found back edge 1-3933 -> 0-3935, id: 2903 -> 2777, dist: 17 -> 16  
Found back edge 1-3933 -> 0-3935, id: 2903 -> 2777, dist: 17 -> 16  
Found back edge 1-4933 -> 0-4934, id: 2904 -> 2766, dist: 17 -> 16  
Found back edge 1-4933 -> 0-4934, id: 2904 -> 2766, dist: 17 -> 16  
Found back edge 1-4933 -> 0-0935, id: 2904 -> 1959, dist: 17 -> 14 -HIT 
Found back edge 1-4933 -> 0-0935, id: 2904 -> 1959, dist: 17 -> 14 -HIT 
Found back edge 1-3489 -> 0-3499, id: 2905 -> 2635, dist: 17 -> 16  
Found back edge 1-3489 -> 0-3499, id: 2905 -> 2635, dist: 17 -> 16  
Found back edge 1-1509 -> 0-1529, id: 2907 -> 2646, dist: 17 -> 16  
Found back edge 1-5699 -> 0-5699, id: 2908 -> 2602, dist: 17 -> 16  
Found back edge 1-5699 -> 0-5699, id: 2908 -> 2602, dist: 17 -> 16  
Found back edge 1-5799 -> 0-5799, id: 2909 -> 2606, dist: 17 -> 16  
Found back edge 1-5799 -> 0-5799, id: 2909 -> 2606, dist: 17 -> 16  
Found back edge 1-4799 -> 0-4799, id: 2910 -> 2603, dist: 17 -> 16  
Found back edge 1-4799 -> 0-4799, id: 2910 -> 2603, dist: 17 -> 16  
Found back edge 1-6699 -> 0-6699, id: 2911 -> 2615, dist: 17 -> 16  
Found back edge 1-6699 -> 0-6699, id: 2911 -> 2615, dist: 17 -> 16  
Found back edge 1-4899 -> 0-4899, id: 2912 -> 2616, dist: 17 -> 16  
Found back edge 1-4899 -> 0-4899, id: 2912 -> 2616, dist: 17 -> 16  
Found back edge 1-6799 -> 0-6799, id: 2913 -> 2617, dist: 17 -> 16  
Found back edge 1-6799 -> 0-6799, id: 2913 -> 2617, dist: 17 -> 16  
Found back edge 1-5899 -> 0-5899, id: 2914 -> 2618, dist: 17 -> 16  
Found back edge 1-5899 -> 0-5899, id: 2914 -> 2618, dist: 17 -> 16  
Found back edge 1-3899 -> 0-3899, id: 2915 -> 2605, dist: 17 -> 16  
Found back edge 1-3899 -> 0-3899, id: 2915 -> 2605, dist: 17 -> 16  
Found back edge 1-7799 -> 0-7799, id: 2916 -> 2624, dist: 17 -> 16  
Found back edge 1-7799 -> 0-7799, id: 2916 -> 2624, dist: 17 -> 16  
Found back edge 1-5999 -> 0-5999, id: 2917 -> 2625, dist: 17 -> 16  
Found back edge 1-5999 -> 0-5999, id: 2917 -> 2625, dist: 17 -> 16  
Found back edge 1-5709 -> 0-0529, id: 2918 -> 2626, dist: 17 -> 16 -HIT 
Found back edge 1-5609 -> 0-5629, id: 2919 -> 2610, dist: 17 -> 16  
Found back edge 1-5739 -> 0-5759, id: 2920 -> 1499, dist: 17 -> 12  
Found back edge 1-1439 -> 0-1449, id: 2921 -> 2631, dist: 17 -> 16  
Found back edge 1-2439 -> 0-2449, id: 2922 -> 2633, dist: 17 -> 16  
Found back edge 1-6709 -> 0-0629, id: 2923 -> 2628, dist: 17 -> 16 -HIT 
Found back edge 1-1539 -> 0-0149, id: 2924 -> 2651, dist: 17 -> 16 -HIT 
Found back edge 1-1539 -> 0-1559, id: 2924 -> 1484, dist: 17 -> 12  
Found back edge 1-2539 -> 0-2559, id: 2925 -> 1913, dist: 17 -> 14  
Found back edge 1-4839 -> 0-4849, id: 2926 -> 2623, dist: 17 -> 16  
Found back edge 1-4749 -> 0-4769, id: 2927 -> 1934, dist: 17 -> 14  
Found back edge 1-6649 -> 0-6659, id: 2928 -> 1573, dist: 17 -> 12  
Found back edge 1-6649 -> 0-6669, id: 2928 -> 1936, dist: 17 -> 14  
Found back edge 1-4849 -> 0-4869, id: 2929 -> 1939, dist: 17 -> 14  
Found back edge 1-1649 -> 0-1659, id: 2930 -> 1478, dist: 17 -> 12  
Found back edge 1-1649 -> 0-1669, id: 2930 -> 1903, dist: 17 -> 14  
Found back edge 1-2649 -> 0-2659, id: 2931 -> 1919, dist: 17 -> 14  
Found back edge 1-2649 -> 0-2669, id: 2931 -> 2007, dist: 17 -> 14  
Found back edge 1-6899 -> 0-6899, id: 2932 -> 2684, dist: 17 -> 16  
Found back edge 1-6899 -> 0-6899, id: 2932 -> 2684, dist: 17 -> 16  
Found back edge 1-7899 -> 0-7899, id: 2933 -> 2685, dist: 17 -> 16  
Found back edge 1-7899 -> 0-7899, id: 2933 -> 2685, dist: 17 -> 16  
Found back edge 1-6999 -> 0-6999, id: 2934 -> 2686, dist: 17 -> 16  
Found back edge 1-6999 -> 0-6999, id: 2934 -> 2686, dist: 17 -> 16  
Found back edge 1-6749 -> 0-6759, id: 2936 -> 1575, dist: 17 -> 12  
Found back edge 1-6749 -> 0-6769, id: 2936 -> 2026, dist: 17 -> 14  
Found back edge 1-6849 -> 0-6859, id: 2937 -> 2094, dist: 17 -> 14  
Found back edge 1-6849 -> 0-6869, id: 2937 -> 2119, dist: 17 -> 14  
Found back edge 1-5839 -> 0-0849, id: 2938 -> 2688, dist: 17 -> 16 -HIT 
Found back edge 1-5839 -> 0-5859, id: 2938 -> 1577, dist: 17 -> 12  
Found back edge 1-7999 -> 0-7999, id: 2940 -> 2693, dist: 17 -> 16  
Found back edge 1-7999 -> 0-7999, id: 2940 -> 2693, dist: 17 -> 16  
Found back edge 1-7739 -> 0-7759, id: 2941 -> 1579, dist: 17 -> 12  
Found back edge 1-5939 -> 0-5959, id: 2942 -> 1581, dist: 17 -> 12  
Found back edge 1-1739 -> 0-1759, id: 2943 -> 1480, dist: 17 -> 12  
Found back edge 1-2739 -> 0-2759, id: 2944 -> 1905, dist: 17 -> 14  
Found back edge 1-3439 -> 0-3449, id: 2945 -> 2652, dist: 17 -> 16  
Found back edge 1-2449 -> 0-2469, id: 2946 -> 2466, dist: 17 -> 16  
Found back edge 1-4439 -> 0-4449, id: 2948 -> 2671, dist: 17 -> 16  
Found back edge 1-4439 -> 0-4439, id: 2948 -> 2667, dist: 17 -> 16  
Found back edge 1-4449 -> 0-4449, id: 2949 -> 2671, dist: 17 -> 16  
Found back edge 1-4449 -> 0-4469, id: 2949 -> 2459, dist: 17 -> 16  
Found back edge 1-1699 -> 0-1699, id: 2951 -> 2636, dist: 17 -> 16  
Found back edge 1-1699 -> 0-1699, id: 2951 -> 2636, dist: 17 -> 16  
Found back edge 1-3599 -> 0-3599, id: 2952 -> 2637, dist: 17 -> 16  
Found back edge 1-3599 -> 0-3599, id: 2952 -> 2637, dist: 17 -> 16  
Found back edge 1-1799 -> 0-1799, id: 2953 -> 2640, dist: 17 -> 16  
Found back edge 1-1799 -> 0-1799, id: 2953 -> 2640, dist: 17 -> 16  
Found back edge 1-4499 -> 0-4499, id: 2954 -> 2663, dist: 17 -> 16  
Found back edge 1-4499 -> 0-4499, id: 2954 -> 2663, dist: 17 -> 16  
Found back edge 1-4599 -> 0-4599, id: 2955 -> 2664, dist: 17 -> 16  
Found back edge 1-4599 -> 0-4599, id: 2955 -> 2664, dist: 17 -> 16  
Found back edge 1-3699 -> 0-3699, id: 2956 -> 2665, dist: 17 -> 16  
Found back edge 1-3699 -> 0-3699, id: 2956 -> 2665, dist: 17 -> 16  
Found back edge 1-1899 -> 0-1899, id: 2958 -> 2656, dist: 17 -> 16  
Found back edge 1-1899 -> 0-1899, id: 2958 -> 2656, dist: 17 -> 16  
Found back edge 1-5599 -> 0-5599, id: 2959 -> 2600, dist: 17 -> 16  
Found back edge 1-5599 -> 0-5599, id: 2959 -> 2600, dist: 17 -> 16  
Found back edge 1-3799 -> 0-3799, id: 2960 -> 2604, dist: 17 -> 16  
Found back edge 1-3799 -> 0-3799, id: 2960 -> 2604, dist: 17 -> 16  
Found back edge 1-2719 -> 0-0229, id: 2961 -> 2655, dist: 17 -> 16 -HIT 
Found back edge 1-1499 -> 0-1499, id: 2966 -> 2678, dist: 17 -> 16  
Found back edge 1-1499 -> 0-1499, id: 2966 -> 2678, dist: 17 -> 16  
Found back edge 1-3399 -> 0-3399, id: 2967 -> 2680, dist: 17 -> 16  
Found back edge 1-3399 -> 0-3399, id: 2967 -> 2680, dist: 17 -> 16  
Found back edge 1-1599 -> 0-1599, id: 2968 -> 2634, dist: 17 -> 16  
Found back edge 1-1599 -> 0-1599, id: 2968 -> 2634, dist: 17 -> 16  
Found back edge 1-3539 -> 0-0349, id: 2969 -> 2672, dist: 17 -> 16 -HIT 
Found back edge 1-3539 -> 0-3559, id: 2969 -> 1466, dist: 17 -> 12  
Found back edge 1-4539 -> 0-0449, id: 2970 -> 2673, dist: 17 -> 16 -HIT 
Found back edge 1-1139 -> 0-1159, id: 2972 -> 1486, dist: 17 -> 12  
Found back edge 1-1149 -> 0-1159, id: 2974 -> 1486, dist: 17 -> 12  
Found back edge 1-1149 -> 0-1169, id: 2974 -> 1915, dist: 17 -> 14  
Found back edge 1-1249 -> 0-1269, id: 2975 -> 2022, dist: 17 -> 14  
Found back edge 1-3649 -> 0-3659, id: 2976 -> 1469, dist: 17 -> 12  
Found back edge 1-3649 -> 0-0669, id: 2976 -> 1984, dist: 17 -> 14 -HIT 
Found back edge 1-1749 -> 0-1759, id: 2977 -> 1480, dist: 17 -> 12  
Found back edge 1-1749 -> 0-1769, id: 2977 -> 1909, dist: 17 -> 14  
Found back edge 1-1849 -> 0-1859, id: 2978 -> 1506, dist: 17 -> 12  
Found back edge 1-1849 -> 0-1869, id: 2978 -> 1929, dist: 17 -> 14  
Found back edge 1-1219 -> 0-1229, id: 2982 -> 2676, dist: 17 -> 16  
Found back edge 1-4699 -> 0-4699, id: 2985 -> 2601, dist: 17 -> 16  
Found back edge 1-4699 -> 0-4699, id: 2985 -> 2601, dist: 17 -> 16  
Found back edge 1-5539 -> 0-5539, id: 2986 -> 2608, dist: 17 -> 16  
Found back edge 1-5539 -> 0-5559, id: 2986 -> 1472, dist: 17 -> 12  
Found back edge 1-3739 -> 0-3759, id: 2987 -> 1474, dist: 17 -> 12  
